x,y
0.630678426939994,0.186116190875607
0.402641586028039,-0.435846193877024
0.301961841527373,-0.130094750072933
-0.367736533749849,0.305926451251327
0.395032166037709,-0.267460838247527
-0.45698931068182,-0.295750878747792
-0.467006834223866,0.741883098059014
-0.657149329315871,0.249038760536876
-0.436749142128974,0.564377884396401
-0.813929884694517,0.134580531406409
-0.475196787156165,0.412061541414925
-0.943204865790904,0.913379728756743
-0.567626875359565,0.262686378057528
-0.0899456683546305,-0.000514126268383305
-0.253299645148218,-0.063570624690636
0.172283947002143,-0.250986804181988
-0.224100736901164,0.0383940659200693
0.655453414656222,-0.585569159792496
-0.754877711646259,0.919892222171283
-0.365177721250802,0.194645670342457
0.906484877225012,-0.800330255245458
-0.148184577468783,-0.0882772229439035
-0.489453735295683,0.770110062395477
-0.0578132248483598,0.102433530514803
-0.984058883041143,1.09506875939372
0.620440533850342,-0.379167953516025
0.966914033517241,-0.439776722570863
-0.326217791531235,0.0371928378322766
-0.461931291036308,0.23629267598524
-0.790595032274723,0.613385813984862
-0.65455624461174,0.601538671481605
0.320947394240648,-0.356071424795263
0.738141467794776,-0.456472179521168
0.60492017865181,0.301009123751544
0.288271057419479,-0.320888200275368
0.99373866757378,-0.434046768608612
0.950073018204421,-0.867776674221658
0.464493066072464,-0.617847852207457
0.372906391043216,-0.359170383505492
-0.693694206885993,0.69460535596271
0.602219896391034,-0.51115232844201
-0.0937695424072444,-0.555431247261957
-0.0782614909112453,0.211644775397988
0.696860353462398,-0.387807540149436
0.788520542904735,-0.355332514702857
0.648021058179438,-0.507998120911201
0.317811401095241,-0.409750561554283
-0.0710595403797925,0.205944590019124
-0.180680599994957,0.326288862719645
-0.0529191549867392,-0.0787679761739105
-0.188132590148598,0.113025478135843
-0.200311869382858,0.172928180603787
0.992873597424477,-0.36339649443776
0.397297147195786,0.211384068663812
0.0208213962614536,0.0836968045457438
-0.545216932427138,-0.000283967027140342
0.00890786852687597,-0.172047952504478
0.376266948878765,-0.540663627936503
0.582955909892917,-0.558261091173758
0.992364106234163,-0.486150263889813
-0.611588721163571,0.351142681876669
-0.784899669699371,0.940248062533924
-0.288495131302625,0.204769180536447
-0.337078880053014,0.346920592716927
0.935627743601799,-0.727696984055924
0.209605945274234,0.0883061599474585
-0.0409317244775593,0.115380757920958
-0.545603612437844,0.565819757253209
0.59277143003419,-0.760628575096262
-0.769783776253462,0.561453754682864
0.326742802746594,-0.203432251178323
-0.765822337940335,0.390061019842535
-0.1592116067186,0.291732762906014
-0.603736301418394,0.805833708608288
0.751194715034217,-0.378492611934481
-0.382359763607383,0.0222901262113936
0.169131773989648,0.128928199342838
0.0679024117998779,-0.113000273219323
-0.171328503172845,0.0340946046730082
0.737053917255253,-0.708008636258481
0.048814166802913,0.0222837755626422
0.980530048254877,-0.145736568802114
-0.201760906726122,0.0352786594821774
0.267636031378061,-0.0395255636456377
-0.158324237447232,0.020311063106254
0.733323006890714,-0.933724843320897
-0.751712037716061,0.189069139674405
0.601728669833392,-0.51513983143733
-0.25070390291512,0.368626545662955
-0.805498557630926,0.6462265799613
0.58323883684352,-0.744564406936724
-0.150857513770461,0.0912135646713075
0.941520783584565,-0.609954259074955
-0.769808833487332,0.265013694620071
0.395214478019625,-0.233794082371974
-0.477894445881248,0.459129127664091
0.817850757855922,-0.0934930863934003
0.724198447540402,-0.423929961880862
-0.0857164668850601,0.223234180012171
-0.0780142797157168,0.676154006792953
